created_time,favorite_count,retweet_count,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never
Fri Jan 18 17:54:59 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 17:54:12 +0000 2013,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 17:53:08 +0000 2013,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 17:49:48 +0000 2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 17:44:57 +0000 2013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 17:42:09 +0000 2013,204,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 17:40:55 +0000 2013,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fri Jan 18 17:00:29 +0000 2013,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 16:59:49 +0000 2013,65,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 16:25:59 +0000 2013,88,324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fri Jan 18 16:25:03 +0000 2013,101,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 16:24:01 +0000 2013,126,436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 15:59:40 +0000 2013,55,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 15:46:23 +0000 2013,123,398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 15:45:22 +0000 2013,52,242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 15:16:07 +0000 2013,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 15:09:13 +0000 2013,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 20:29:53 +0000 2013,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 18:35:59 +0000 2013,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 17:45:03 +0000 2013,254,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 17:44:35 +0000 2013,99,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:46:38 +0000 2013,81,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:45:18 +0000 2013,51,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:36:15 +0000 2013,111,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:35:10 +0000 2013,58,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:30:15 +0000 2013,131,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:29:24 +0000 2013,204,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:12:40 +0000 2013,72,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:11:49 +0000 2013,82,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:09:18 +0000 2013,196,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:06:30 +0000 2013,32,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thu Jan 17 16:05:27 +0000 2013,66,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thu Jan 17 16:05:14 +0000 2013,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 17 16:01:38 +0000 2013,391,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 19:34:56 +0000 2013,229,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 17:08:23 +0000 2013,60,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 17:06:03 +0000 2013,59,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 17:02:04 +0000 2013,49,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:50:29 +0000 2013,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:49:19 +0000 2013,47,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:45:09 +0000 2013,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:44:29 +0000 2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:42:32 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:41:48 +0000 2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:40:10 +0000 2013,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:39:08 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:37:42 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:37:13 +0000 2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 15:31:37 +0000 2013,106,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 16 00:17:03 +0000 2013,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 22:14:14 +0000 2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 21:56:42 +0000 2013,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 21:54:46 +0000 2013,424,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 21:53:01 +0000 2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 21:50:30 +0000 2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 21:41:02 +0000 2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 21:32:08 +0000 2013,85,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 21:02:56 +0000 2013,103,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 20:47:32 +0000 2013,198,490,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Tue Jan 15 20:30:56 +0000 2013,54,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 20:21:51 +0000 2013,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 20:09:42 +0000 2013,17,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 20:09:38 +0000 2013,24,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 20:05:39 +0000 2013,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 20:05:36 +0000 2013,64,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tue Jan 15 20:02:12 +0000 2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 19:16:51 +0000 2013,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 19:14:47 +0000 2013,29,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 17:52:36 +0000 2013,251,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 17:51:23 +0000 2013,172,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 17:17:10 +0000 2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 17:16:32 +0000 2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 17:15:46 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 17:10:14 +0000 2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 17:05:20 +0000 2013,35,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 16:39:59 +0000 2013,69,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 16:20:30 +0000 2013,31,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 16:19:16 +0000 2013,70,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 16:04:53 +0000 2013,43,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 15:53:36 +0000 2013,604,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tue Jan 15 15:10:39 +0000 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 14:25:14 +0000 2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 15 14:15:58 +0000 2013,319,861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mon Jan 14 22:35:23 +0000 2013,503,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 22:32:09 +0000 2013,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 22:27:02 +0000 2013,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 22:16:31 +0000 2013,58,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 22:07:46 +0000 2013,146,407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 21:47:04 +0000 2013,181,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 21:44:39 +0000 2013,70,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 21:42:16 +0000 2013,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 21:42:11 +0000 2013,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 21:10:38 +0000 2013,188,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 20:59:43 +0000 2013,318,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 20:48:49 +0000 2013,380,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 20:48:17 +0000 2013,476,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 20:40:10 +0000 2013,128,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 20:38:35 +0000 2013,57,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 20:13:50 +0000 2013,19,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 20:12:15 +0000 2013,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 19:57:41 +0000 2013,64,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 19:55:48 +0000 2013,37,189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Jan 14 19:55:11 +0000 2013,49,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 19:36:43 +0000 2013,108,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 19:32:00 +0000 2013,532,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mon Jan 14 18:54:49 +0000 2013,224,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 18:54:07 +0000 2013,47,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 18:53:30 +0000 2013,59,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 18:41:45 +0000 2013,768,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 18:03:12 +0000 2013,43,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Jan 14 18:03:07 +0000 2013,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 16:56:05 +0000 2013,87,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 16:55:18 +0000 2013,95,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 15:51:52 +0000 2013,134,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 15:43:46 +0000 2013,161,387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 15:38:14 +0000 2013,92,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 14 15:03:25 +0000 2013,258,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 21:14:28 +0000 2013,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:44:37 +0000 2013,93,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:35:01 +0000 2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:33:08 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:31:49 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:31:04 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:27:21 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:26:31 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 20:25:06 +0000 2013,169,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 19:59:17 +0000 2013,395,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 19:48:14 +0000 2013,32,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fri Jan 11 19:07:52 +0000 2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 18:55:36 +0000 2013,375,910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 18:33:13 +0000 2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 18:24:47 +0000 2013,234,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 17:24:33 +0000 2013,14,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 17:00:05 +0000 2013,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 16:32:56 +0000 2013,55,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 16:30:27 +0000 2013,69,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 16:19:56 +0000 2013,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 16:19:27 +0000 2013,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 16:02:22 +0000 2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 16:00:34 +0000 2013,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 15:26:47 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 15:23:34 +0000 2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 15:03:41 +0000 2013,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 15:02:59 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 15:01:34 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 15:00:52 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 14:59:55 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 14:59:15 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 14:45:24 +0000 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 14:42:12 +0000 2013,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 11 14:35:18 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 21:53:57 +0000 2013,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 21:38:48 +0000 2013,58,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 21:25:03 +0000 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 21:20:16 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 21:19:18 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 21:11:02 +0000 2013,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 21:01:58 +0000 2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:57:51 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:56:15 +0000 2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:55:03 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:54:17 +0000 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:52:55 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:51:55 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:50:37 +0000 2013,65,156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Thu Jan 10 20:39:57 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:31:54 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 20:24:09 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:47:49 +0000 2013,131,494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:33:48 +0000 2013,193,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:31:24 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:28:19 +0000 2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:24:25 +0000 2013,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:19:49 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:17:35 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:16:53 +0000 2013,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:15:14 +0000 2013,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:13:03 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:12:26 +0000 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 19:08:06 +0000 2013,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 18:54:03 +0000 2013,112,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 18:43:15 +0000 2013,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 18:35:21 +0000 2013,102,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 17:11:26 +0000 2013,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 17:04:15 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 17:03:16 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 17:02:13 +0000 2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:47:00 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:45:51 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:41:05 +0000 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:39:52 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:38:48 +0000 2013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:37:35 +0000 2013,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:33:43 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:32:56 +0000 2013,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:31:28 +0000 2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:28:03 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:26:13 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:20:11 +0000 2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:19:36 +0000 2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:18:55 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:14:52 +0000 2013,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:07:17 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:06:34 +0000 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 16:03:54 +0000 2013,610,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 15:56:26 +0000 2013,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 14:52:14 +0000 2013,182,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 10 13:49:12 +0000 2013,493,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 09 22:33:23 +0000 2013,312,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 09 22:09:29 +0000 2013,599,1513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
